,province,age_group,sex,population,gamma_adj,rho_adj,province_cat,age_group_cat,sex_cat,logit_rho_adj,log_population,Estimated Prevalence,Lower HPDI Prevalence,Upper HPDI Prevalence,Estimated Cases,Lower HPDI Cases,Upper HPDI Cases
96,New Brunswick,30-34,Female,21870.0,259.2374335922393,0.011853563493015059,3,3,0,-4.423202362768074,9.992871113670814,0.019857537524713406,0.019543612339556773,0.02017928120582919,434.3674375,391.0,473.0
97,New Brunswick,30-34,Male,22115.0,1733.8552390790378,0.07840177431964901,3,3,1,-2.4642628059512908,10.004011390302427,0.0678028492230093,0.0668372425205963,0.06881339325035309,1499.3835625,1420.0,1572.0
98,New Brunswick,35-39,Female,23495.0,275.6421562168253,0.011731949615527785,3,4,0,-4.43363811052139,10.064542911536916,0.019507643936301795,0.019197058731175182,0.019823857504033423,458.2477625,414.0,498.0
99,New Brunswick,35-39,Male,23055.0,1769.9810522824996,0.07677211243905875,3,4,1,-2.4870346478675183,10.045637944640806,0.06666561026778135,0.06569627676734711,0.06765250108105017,1537.02075,1456.0,1611.0
100,New Brunswick,40-44,Female,24365.0,281.50858348095835,0.011553810116189549,3,5,0,-4.4491189422384005,10.100902955277606,0.019098580310986497,0.018788417089166853,0.019408875657594214,465.30125,422.0,507.0
101,New Brunswick,40-44,Male,23910.0,1787.882035636198,0.07477549291661222,3,5,1,-2.5155462219316767,10.082052060452371,0.06533356485954483,0.06437656161430443,0.06631212488306958,1562.232775,1480.0,1637.0
102,New Brunswick,45-49,Female,26050.0,294.92245682335,0.011321399494178503,3,6,0,-4.469674609235423,10.167773047181512,0.018565756628797267,0.01825834458516509,0.018860640550472214,483.5079125,438.0,525.0
103,New Brunswick,45-49,Male,26070.0,1886.2043699783212,0.07235152934324209,3,6,1,-2.551116266872878,10.168540506927547,0.06359448611355936,0.06265103918653941,0.06454673493603125,1657.832675,1575.0,1737.0
104,New Brunswick,50-54,Female,27970.0,306.24205322174305,0.010948947201349412,3,7,0,-4.503502645271245,10.238887786196006,0.01778382174280323,0.01749723708892633,0.01807667243203469,497.55775,451.0,539.0
105,New Brunswick,50-54,Male,27960.0,1925.6152470977106,0.06887035933825861,3,7,1,-2.6041726292397707,10.238530196347746,0.06103401601269987,0.060138034651522745,0.061963019934015214,1706.45135,1623.0,1787.0
106,New Brunswick,55-59,Female,31970.0,330.5355580530672,0.010338928935034944,3,8,0,-4.561446252957441,10.372553242053888,0.016610286569229034,0.016335243614094393,0.01687449099703839,531.011675,484.0,575.0
107,New Brunswick,55-59,Male,31475.0,2008.717072885133,0.06381944631882869,3,8,1,-2.685750411963104,10.356948858912547,0.05717258472573528,0.056316115213463476,0.05801807857680707,1799.5755125,1714.0,1884.0
108,New Brunswick,60-64,Female,31085.0,294.7970949953996,0.009483580344069474,3,9,0,-4.6486645247486305,10.344480666703438,0.014922808090118048,0.014668479590357638,0.015167706559065925,463.9917,419.0,504.0
109,New Brunswick,60-64,Male,30280.0,1703.2177560850803,0.0562489351415152,3,9,1,-2.820075318801637,10.318242707551384,0.05158043495746782,0.050785701331050793,0.05237899556548314,1561.95705,1483.0,1640.0
110,New Brunswick,65-69,Female,27810.0,229.316178785868,0.008245817288236893,3,10,0,-4.789769200475977,10.23315094722801,0.012632163815089447,0.012402265398021804,0.012852556091941268,351.2412625,314.0,387.0
111,New Brunswick,65-69,Male,26345.0,1185.6885731223701,0.045006208886785734,3,10,1,-3.05490438349295,10.179033782643387,0.04391371377889727,0.043179270499270325,0.044647166715799255,1156.83365,1086.0,1222.0
112,New Brunswick,70-74,Female,22985.0,151.47136984406842,0.006590009564675589,3,11,0,-5.01558865952724,10.042597108240328,0.009762645784813916,0.009566954797481807,0.009957164235992319,224.3357,193.0,252.0
113,New Brunswick,70-74,Male,21660.0,683.5522395428476,0.031558275140482345,3,11,1,-3.4238524693844083,9.983222520554982,0.03418430606083467,0.03353083035977118,0.034829699121682926,740.376675,683.0,791.0
114,New Brunswick,75-79,Female,15325.0,70.26043861253628,0.004584694199839235,3,12,0,-5.380436635136344,9.637240760804412,0.00648319252362717,0.0063190149789123335,0.006650837182105903,99.3335375,78.0,117.0
115,New Brunswick,75-79,Male,13820.0,249.4573568843445,0.018050459977159514,3,12,1,-3.9963687541754256,9.53387209732166,0.022890798189080058,0.022312380539259873,0.023442202218533385,316.39695,278.0,349.0
116,New Brunswick,80-84,Female,10510.0,24.454797002795132,0.002326812274290688,3,13,0,-6.060926547252305,9.260082463870997,0.0032395561440509766,0.0031096562762908107,0.0033727442430212815,34.02195,23.0,45.0
117,New Brunswick,80-84,Male,8315.0,58.43671352957933,0.007027866930797273,3,13,1,-4.950819364280879,9.025816391627028,0.011533485022065455,0.011075061845259773,0.011998183591358437,95.869675,75.0,114.0
118,New Brunswick,85+,Female,7060.0,5.015113481156287,0.0007103560171609471,3,14,0,-7.249033672543644,8.862200330487287,0.0009469394870598172,0.0008609200191527077,0.0010318771257005945,6.6837875,1.0,11.0
119,New Brunswick,85+,Male,4525.0,5.29051947435211,0.0011691755744424554,3,14,1,-6.750286556181222,8.417372856134026,0.003391261540741815,0.0030873470022316314,0.0036971252309661628,15.358975,7.0,22.0
120,Newfoundland and Labrador,18-19,Female,5286.0,21.890692482452128,0.00414125850973366,4,0,0,-5.482605692212734,8.572817095164234,0.01022716019923415,0.009953315096563824,0.010501502815678606,54.0422625,40.0,68.0
121,Newfoundland and Labrador,18-19,Male,5670.0,250.6900998863529,0.04421342149671127,4,0,1,-3.0735062471233494,8.642944396721798,0.03576875873378753,0.0348506691480806,0.03668767702511948,202.8200375,175.0,230.0
122,Newfoundland and Labrador,20-24,Female,13655.0,56.36389679382661,0.004127711226204805,4,1,0,-5.48589595440043,9.521861033907806,0.010166708585650329,0.009917371654497789,0.01040951944947853,138.7864375,115.0,161.0
123,Newfoundland and Labrador,20-24,Male,15065.0,663.1620249939665,0.044020048124392065,4,1,1,-3.078091772653121,9.620129451564402,0.03556278271586535,0.03473997122591417,0.03638494846118684,535.667875,488.0,580.0
124,Newfoundland and Labrador,25-29,Female,14010.0,57.397639155337224,0.004096905007518717,4,2,0,-5.493418146234158,9.547526639331053,0.010029013939416378,0.009785337666025493,0.010270632108015477,140.4629,117.0,163.0
125,Newfoundland and Labrador,25-29,Male,14805.0,645.8245628152325,0.04362205760319031,4,2,1,-3.0875902414048157,9.602720240535692,0.03509332949631233,0.03429468174013358,0.03591231852350455,519.49925,473.0,563.0
126,Newfoundland and Labrador,30-34,Female,14485.0,58.955693407906075,0.004070120359537872,4,3,0,-5.500004281753578,9.580868910203451,0.009883009510249821,0.00964167783852631,0.010120281787423805,143.13505,118.0,165.0
127,Newfoundland and Labrador,30-34,Male,14440.0,617.2023710942555,0.04274254647467143,4,3,1,-3.108877548008637,9.577757412446818,0.03459519213724275,0.03377150526901587,0.035372539158121774,499.707325,456.0,544.0
128,Newfoundland and Labrador,35-39,Female,15885.0,63.991258191284025,0.004028407818148192,4,4,0,-5.510347519724432,9.673130546703616,0.0097071278426551,0.009471957587071356,0.009943451704575139,154.1849625,128.0,177.0
129,Newfoundland and Labrador,35-39,Male,14675.0,610.7361558950861,0.041617455256905356,4,4,1,-3.1367273374986366,9.593900644696298,0.03399462376102895,0.033209487798574584,0.03478752356870572,498.7126875,452.0,541.0
130,Newfoundland and Labrador,40-44,Female,16600.0,65.69129806050672,0.003957307112078718,4,5,0,-5.528226349267178,9.717157974344635,0.009501588575758339,0.009268795622444466,0.00973232324344733,157.7568875,132.0,181.0
131,Newfoundland and Labrador,40-44,Male,15520.0,627.7189754015936,0.04044581027072124,4,5,1,-3.1665057307425477,9.64988479373721,0.03329210885512677,0.032532454211256535,0.034086671659116274,516.6827625,471.0,561.0
132,Newfoundland and Labrador,45-49,Female,18940.0,73.30615889008592,0.003870441335273808,4,6,0,-5.550508787443669,9.84903136674007,0.009233988260699398,0.009007768042734782,0.00945708582028192,174.913475,147.0,199.0
133,Newfoundland and Labrador,45-49,Male,17860.0,697.846020621593,0.03907312545473645,4,6,1,-3.202463410840599,9.79031885443049,0.032376385476518985,0.03163023364578794,0.03314281092097053,578.24015,528.0,624.0
134,Newfoundland and Labrador,50-54,Female,20955.0,78.48539147965167,0.003745425506067844,4,7,0,-5.583467591513998,9.950132560359172,0.008841535962470915,0.008623196132067369,0.009055610788947031,185.19595,159.0,212.0
135,Newfoundland and Labrador,50-54,Male,20135.0,742.0830826543979,0.036855380315589666,4,7,1,-3.2632019628987705,9.910214873285554,0.031031170445124764,0.03031708030086432,0.031772367385492384,624.8119375,575.0,675.0
136,Newfoundland and Labrador,55-59,Female,21760.0,76.5517183419571,0.0035180017620384694,4,8,0,-5.64633792732124,9.987828700969878,0.008253133066666373,0.008057046209497312,0.008456835976306195,179.54705,154.0,206.0
137,Newfoundland and Labrador,55-59,Male,21470.0,722.8513734424498,0.03366797268013273,4,8,1,-3.356960468838249,9.974411890872826,0.029009277590651927,0.02834174492768945,0.02968927562793805,622.8142375,569.0,670.0
138,Newfoundland and Labrador,60-64,Female,21530.0,68.3866028105597,0.003176340121252192,4,9,0,-5.748844254859495,9.97720259035841,0.007408283335618313,0.007229335571369808,0.007595631447941601,159.472925,135.0,184.0
139,Newfoundland and Labrador,60-64,Male,20770.0,610.415093665746,0.02938926787028146,4,9,1,-3.4972959248456386,9.941264916870159,0.026095594454178455,0.025492414417208495,0.026732810805290802,541.964275,492.0,586.0
140,Newfoundland and Labrador,65-69,Female,19865.0,54.33243543771175,0.0027350835860917065,4,10,0,-5.898854451171563,9.8967146682487,0.00626378169229342,0.006103159346724287,0.006421674376560413,124.4919875,101.0,145.0
141,Newfoundland and Labrador,65-69,Male,19305.0,452.31903912906785,0.02343014965703537,4,10,1,-3.730022639177572,9.868119408698337,0.022128471797008574,0.02158652415358702,0.022679386000527005,427.1720875,383.0,466.0
142,Newfoundland and Labrador,70-74,Female,16065.0,34.439785688665225,0.0021437775094096,4,11,0,-6.143039736064887,9.68439827154996,0.004833820910768915,0.004701552541994901,0.004962159090511091,77.6061625,60.0,94.0
143,Newfoundland and Labrador,70-74,Male,15430.0,251.13615744375818,0.016275836516121724,4,11,1,-4.101663950478264,9.644068945357207,0.01713922522451734,0.016686788634944796,0.017584336024698503,264.467775,231.0,295.0
144,Newfoundland and Labrador,75-79,Female,10010.0,14.535650158879685,0.0014521129029849834,4,12,0,-6.533282440485035,9.211339872309265,0.0032046912672062723,0.0031047718026628104,0.003305725438203006,32.0732875,20.0,42.0
145,Newfoundland and Labrador,75-79,Male,9380.0,86.48844626068701,0.009220516658921856,4,12,1,-4.677060917478047,9.14633504200027,0.011410392128723473,0.011063318401840097,0.011765173508621855,107.010075,86.0,126.0
146,Newfoundland and Labrador,80-84,Female,6690.0,4.7414444153918724,0.0007087360860077537,4,13,0,-7.251318347491951,8.808369153122275,0.0015986992367540513,0.0015285012622019978,0.0016710878575036754,10.695,5.0,17.0
147,Newfoundland and Labrador,80-84,Male,5395.0,16.22314724252579,0.003007070851255939,4,13,1,-5.803777211973177,8.593227877692234,0.005715793993587238,0.005471490130433684,0.005977460741815223,30.797875,20.0,41.0
148,Newfoundland and Labrador,85+,Female,3845.0,0.6106015648004487,0.00015880404806253542,4,14,0,-8.747680701239704,8.254528881939745,0.0004667645224645602,0.0004242765072355133,0.0005102610573748065,1.796,0.0,4.0
149,Newfoundland and Labrador,85+,Male,2725.0,1.0157030378115328,0.0003727350597473515,4,14,1,-7.894269881740665,7.9102237070973445,0.001673697718624625,0.0015223250170369044,0.0018294628766723667,4.5608125,0.0,8.0
150,Northwest Territories,18-19,Female,592.0,3.5403725027196145,0.005980358957296646,5,0,0,-5.11327637359684,6.3835066348840055,0.005952436558703921,0.005381841381410932,0.006540094898645429,3.5294,0.0,7.0
151,Northwest Territories,18-19,Male,536.0,12.768330755925565,0.02382151260433874,5,0,1,-3.713056382770602,6.284134161070802,0.021044543425382554,0.01903432898577315,0.023062012952513384,11.279975,4.0,17.0
152,Northwest Territories,20-24,Female,1400.0,8.308714509923334,0.005934796078516667,5,1,0,-5.120970133678214,7.24422751560335,0.005917102482193399,0.005362583315756584,0.00650943086536622,8.2890625,2.0,13.0
153,Northwest Territories,20-24,Male,1680.0,39.30565012561794,0.02339622031286782,5,1,1,-3.7315065376451217,7.426549072397305,0.020921518502592794,0.018959971178351614,0.022960155377156604,35.158725,24.0,47.0
154,Northwest Territories,25-29,Female,1770.0,10.293465355509296,0.005815517150005252,5,2,0,-5.14139307005518,7.478734825567875,0.005836625960397387,0.0052732682344710175,0.0064048741515148186,10.3280875,4.0,16.0
155,Northwest Territories,25-29,Male,2020.0,45.85763085865294,0.022701797454778683,5,2,1,-3.7623477237559286,7.61085279039525,0.0206412196621518,0.018708140473023747,0.022652089458082978,41.671375,28.0,54.0
156,Northwest Territories,30-34,Female,1805.0,10.38566143762192,0.005753829051314083,5,3,0,-5.152119277735417,7.498315870766981,0.0057513002582338605,0.005198194177481183,0.006314439201635153,10.388075,4.0,16.0
157,Northwest Territories,30-34,Male,1875.0,41.40569173639824,0.02208303559274573,5,3,1,-3.790615069446564,7.536363938404511,0.020343908474446153,0.01843553131602347,0.022326693606288733,38.1658125,26.0,50.0
158,Northwest Territories,35-39,Female,1725.0,9.869755083384955,0.00572159714978838,5,4,0,-5.1577692623833915,7.45298232946546,0.00564852354041066,0.005099257295525887,0.006192650568159738,9.7401,3.0,15.0
159,Northwest Territories,35-39,Male,1735.0,37.11899644594708,0.02139423426279371,5,4,1,-3.823007411906286,7.45876269238096,0.019985613503435678,0.018055173270745475,0.021865412340419856,34.6678375,23.0,46.0
160,Northwest Territories,40-44,Female,1630.0,9.187450436751647,0.0056364726605838324,5,5,0,-5.1728444063996815,7.396335293800808,0.005528446415685009,0.005000376169743269,0.006071282296204629,9.021725,3.0,14.0
161,Northwest Territories,40-44,Male,1555.0,32.20871656654568,0.020713001007424875,5,5,1,-3.856063183711083,7.349230824613334,0.01956676685090622,0.017695437454930994,0.0214376145786796,30.44485,19.0,41.0
162,Northwest Territories,45-49,Female,1550.0,8.566178256202347,0.00552656661690474,5,6,0,-5.192646626613887,7.346010209913293,0.005372134379217637,0.004852871670611448,0.005894838119642745,8.312975,2.0,13.0
163,Northwest Territories,45-49,Male,1505.0,29.469329229537266,0.019580949654177584,5,6,1,-3.913422945501436,7.316548177182976,0.019021145782252183,0.01719578062688047,0.020838544695583047,28.606225,18.0,39.0
164,Northwest Territories,50-54,Female,1635.0,8.6569921254211,0.005294796406985382,5,7,0,-5.235721887199518,7.399398083331354,0.0051429672702183555,0.004655748781970807,0.005653129056871342,8.402875,3.0,14.0
165,Northwest Territories,50-54,Male,1700.0,30.735650918878825,0.018079794658164016,5,7,1,-3.994715050266439,7.438383530044307,0.018220422775247245,0.016508973292793997,0.020000578234174466,30.9686375,19.0,41.0
166,Northwest Territories,55-59,Female,1495.0,7.539740430343263,0.005043304635681113,5,8,0,-5.284637665063836,7.3098814858247865,0.004799518409994768,0.0043383507780883485,0.005270391152312531,7.1819375,2.0,12.0
167,Northwest Territories,55-59,Male,1790.0,29.542097589018585,0.016503965133529936,5,8,1,-4.087512943005667,7.489970898834801,0.017018632283555348,0.015403285132980117,0.018669963142731883,30.4446625,19.0,41.0
168,Northwest Territories,60-64,Female,1180.0,5.3608337830701025,0.004543079477178053,5,9,0,-5.389596767306365,7.07326971745971,0.004306673169948101,0.003892306657403534,0.00472917989842835,5.0773875,1.0,9.0
169,Northwest Territories,60-64,Male,1390.0,19.383468997863723,0.013944941725081815,5,9,1,-4.25859535091964,7.237059026124737,0.01529037407429557,0.013811435616793127,0.016748637042166278,21.2376125,12.0,30.0
170,Northwest Territories,65-69,Female,810.0,3.1225074183575883,0.0038549474300710964,5,10,0,-5.554535511985731,6.697034247666484,0.0036395926535900116,0.003288252369289525,0.003997437707723917,2.9485875,0.0,6.0
171,Northwest Territories,65-69,Male,885.0,9.716222478866174,0.010978782461995676,5,10,1,-4.500751241872048,6.785587645007929,0.012944148847986944,0.011709548697368557,0.014211087049458707,11.4472875,4.0,17.0
172,Northwest Territories,70-74,Female,435.0,1.2832355960442792,0.002949966887458113,5,11,0,-5.823007006667951,6.075346031088684,0.0028070193501194907,0.002528663452956231,0.0030782014435937538,1.222275,0.0,3.0
173,Northwest Territories,70-74,Male,535.0,3.9840677051558933,0.007446855523655875,5,11,1,-4.89248869126957,6.282266746896006,0.010004538184233506,0.009035804354757704,0.010979183470759957,5.3426,0.0,9.0
174,Northwest Territories,75-79,Female,270.0,0.4517484956879906,0.0016731425766221874,5,12,0,-6.3913770946365345,5.598421958998375,0.001859709129836776,0.0016769684274835308,0.0020465041957437114,0.500725,0.0,2.0
175,Northwest Territories,75-79,Male,285.0,0.9704380882799741,0.003405045923789383,5,12,1,-5.679085996022687,5.652489180268651,0.006644438606579377,0.005986320068288781,0.007300404939087106,1.8970375,0.0,4.0
176,Northwest Territories,80-84,Female,130.0,0.0929396651280001,0.0007149205009846162,5,13,0,-7.242624032707638,4.867534450455582,0.0009271083592882504,0.000830434595278316,0.0010236699212757313,0.1218625,0.0,1.0
177,Northwest Territories,80-84,Male,170.0,0.2210479535672488,0.0013002820798073459,5,13,1,-6.643872925405105,5.135798437050262,0.003320408803840803,0.0029789808904945904,0.003668696276251918,0.5655375,0.0,2.0
178,Northwest Territories,85+,Female,65.0,0.0122807020555901,0.00018893387777830923,5,14,0,-8.573924505414265,4.174387269895637,0.0002705559121141289,0.00023495364050550794,0.00030636773280115216,0.018775,0.0,0.0
179,Northwest Territories,85+,Male,70.0,0.0225375268030342,0.0003219646686147743,5,14,1,-8.040746726728543,4.248495242049359,0.0009706368480913988,0.0008456815832419422,0.0011019488479525957,0.0678,0.0,1.0
180,Nova Scotia,18-19,Female,10080.0,73.6506011759393,0.007306607259517788,6,0,0,-4.91164280488812,9.21830854162536,0.00734970148677961,0.007172267711802816,0.007530357507615333,74.0431875,57.0,90.0
181,Nova Scotia,18-19,Male,10500.0,279.87165811898325,0.026654443630379356,6,0,1,-3.5977832873651896,9.259130536145614,0.025893102357226274,0.025281914462680424,0.026494993705158704,271.8844625,238.0,303.0
182,Nova Scotia,20-24,Female,29690.0,216.66257253558186,0.00729749318072017,6,1,0,-4.912900139568368,10.298565567757805,0.007306130152564731,0.0071490241090406345,0.007463569618335621,216.8406625,186.0,244.0
183,Nova Scotia,20-24,Male,32045.0,846.8172316274225,0.026425877098686927,6,1,1,-3.606630239332909,10.374896443938328,0.025742462730382925,0.02521626536855128,0.02627884271374157,824.8897375,767.0,882.0
184,Nova Scotia,25-29,Female,30930.0,224.93803324893236,0.0072724873342687475,6,2,0,-4.916357848403514,10.339481865679115,0.007206900733253681,0.0070568989204830585,0.00736699710898972,222.8783,191.0,250.0
185,Nova Scotia,25-29,Male,31630.0,822.3406119283234,0.025998754724259353,6,2,1,-3.62336394050523,10.361861316299695,0.025399244839759975,0.024877610219021348,0.025924708498131995,803.4058125,744.0,858.0
186,Nova Scotia,30-34,Female,29885.0,216.12062594584393,0.007231742544615825,6,3,0,-4.922017237647024,10.305111961258355,0.0071016852397851,0.006946788946600454,0.007251982058735877,212.200875,182.0,239.0
187,Nova Scotia,30-34,Male,29330.0,751.1494129241645,0.025610276608392924,6,3,1,-3.6388176493492352,10.286366161971497,0.025035136858300562,0.0245229265071982,0.025554457091560873,734.3371375,677.0,786.0
188,Nova Scotia,35-39,Female,29715.0,212.555959380211,0.0071531536052569745,6,4,0,-4.933023095773851,10.299407247800762,0.0069749545151410386,0.006822635466378859,0.00712567734615524,207.210075,178.0,234.0
189,Nova Scotia,35-39,Male,27830.0,700.5550864108809,0.02517265851278767,6,4,1,-3.656501943812603,10.233869854519936,0.02459630821697878,0.02409462399976914,0.02511675509840336,684.460525,630.0,734.0
190,Nova Scotia,40-44,Female,29390.0,206.7142791043062,0.007033490272347948,6,5,0,-4.950013871950641,10.288409759412962,0.006826867290526581,0.006677813124140078,0.006974549605849272,200.6118625,171.0,227.0
